"""Weird_Al""_Yankovic_en.wikipedia.org_desktop_all-agents",100_metres_en.wikipedia.org_desktop_all-agents,10_Gigabit_Ethernet_en.wikipedia.org_desktop_all-agents,1551_en.wikipedia.org_desktop_all-agents,1896_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1918_flu_pandemic_en.wikipedia.org_desktop_all-agents,1936_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1976_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1980_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1984_Summer_Olympics_en.wikipedia.org_desktop_all-agents,1989_(Taylor_Swift_album)_en.wikipedia.org_desktop_all-agents,1999_(Prince_album)_en.wikipedia.org_desktop_all-agents,2000_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2002_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2003_invasion_of_Iraq_en.wikipedia.org_desktop_all-agents,2007_tuberculosis_scare_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2008_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2012_Benghazi_attack_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2012_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2014_FIFA_World_Cup_en.wikipedia.org_desktop_all-agents,2015_NCAA_Men's_Division_I_Basketball_Tournament_en.wikipedia.org_desktop_all-agents,2015_in_film_en.wikipedia.org_desktop_all-agents,2016_Asia_Cup_en.wikipedia.org_desktop_all-agents,2016_Democratic_National_Convention_en.wikipedia.org_desktop_all-agents,2016_European_Men's_Handball_Championship_en.wikipedia.org_desktop_all-agents,2016_FIFA_Club_World_Cup_en.wikipedia.org_desktop_all-agents,2016_FIFA_Futsal_World_Cup_en.wikipedia.org_desktop_all-agents,2016_Giro_d'Italia_en.wikipedia.org_desktop_all-agents,2016_ICC_World_Twenty20_en.wikipedia.org_desktop_all-agents,2016_IIHF_World_Championship_en.wikipedia.org_desktop_all-agents,2016_Indian_Premier_League_en.wikipedia.org_desktop_all-agents,2016_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2016_NFL_Draft_en.wikipedia.org_desktop_all-agents,2016_NHL_Entry_Draft_en.wikipedia.org_desktop_all-agents,2016_Republican_National_Convention_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_closing_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_medal_table_en.wikipedia.org_desktop_all-agents,2016_Summer_Olympics_opening_ceremony_en.wikipedia.org_desktop_all-agents,2016_Summer_Paralympics_en.wikipedia.org_desktop_all-agents,2016_Thomas_&_Uber_Cup_en.wikipedia.org_desktop_all-agents,2016_Tour_de_France_en.wikipedia.org_desktop_all-agents,2016_UEFA_Europa_League_Final_en.wikipedia.org_desktop_all-agents,2016_United_States_men's_Olympic_basketball_team_en.wikipedia.org_desktop_all-agents,2016_World_Cup_of_Hockey_en.wikipedia.org_desktop_all-agents,2017_FIFA_Confederations_Cup_en.wikipedia.org_desktop_all-agents,2017_NBA_All-Star_Game_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(CONMEBOL)_en.wikipedia.org_desktop_all-agents,2018_FIFA_World_Cup_qualification_(UEFA)_en.wikipedia.org_desktop_all-agents,2018_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2020_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2022_Winter_Olympics_en.wikipedia.org_desktop_all-agents,2024_Summer_Olympics_en.wikipedia.org_desktop_all-agents,2028_Summer_Olympics_en.wikipedia.org_desktop_all-agents,3_Doors_Down_en.wikipedia.org_desktop_all-agents,4K_resolution_en.wikipedia.org_desktop_all-agents,58th_Annual_Grammy_Awards_en.wikipedia.org_desktop_all-agents,88th_Academy_Awards_en.wikipedia.org_desktop_all-agents,A.C._Milan_en.wikipedia.org_desktop_all-agents,A.J._Styles_en.wikipedia.org_desktop_all-agents,AC/DC_en.wikipedia.org_desktop_all-agents,AK-47_en.wikipedia.org_desktop_all-agents,AMGTV_en.wikipedia.org_desktop_all-agents,AR-15_en.wikipedia.org_desktop_all-agents,A_Monster_Calls_(film)_en.wikipedia.org_desktop_all-agents,A_Series_of_Unfortunate_Events_en.wikipedia.org_desktop_all-agents,A_Song_of_Ice_and_Fire_en.wikipedia.org_desktop_all-agents,Aamir_Khan_en.wikipedia.org_desktop_all-agents,Aaron_Lewis_en.wikipedia.org_desktop_all-agents,Aberfan_disaster_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Actor_en.wikipedia.org_desktop_all-agents,Academy_Award_for_Best_Picture_en.wikipedia.org_desktop_all-agents,Adam_Johnson_(footballer)_en.wikipedia.org_desktop_all-agents,Adam_Levine_en.wikipedia.org_desktop_all-agents,Adele_en.wikipedia.org_desktop_all-agents,Adewale_Akinnuoye-Agbaje_en.wikipedia.org_desktop_all-agents,Adobe_Photoshop_en.wikipedia.org_desktop_all-agents,Adolf_Hitler_en.wikipedia.org_desktop_all-agents,Agent_Carter_(season_2)_en.wikipedia.org_desktop_all-agents,Agents_of_S.H.I.E.L.D._en.wikipedia.org_desktop_all-agents,Agile_software_development_en.wikipedia.org_desktop_all-agents,Ahrar_ash-Sham_en.wikipedia.org_desktop_all-agents,Airlift_(film)_en.wikipedia.org_desktop_all-agents,Akshay_Kumar_en.wikipedia.org_desktop_all-agents,Aladdin_Sane_en.wikipedia.org_desktop_all-agents,Alan_Colmes_en.wikipedia.org_desktop_all-agents,Alan_Thicke_en.wikipedia.org_desktop_all-agents,Alan_Tudyk_en.wikipedia.org_desktop_all-agents,Alaska_en.wikipedia.org_desktop_all-agents,"Albert,_Prince_Consort_en.wikipedia.org_desktop_all-agents",Albert_Einstein_en.wikipedia.org_desktop_all-agents,Albus_Dumbledore_en.wikipedia.org_desktop_all-agents,Alex_(parrot)_en.wikipedia.org_desktop_all-agents,Alex_Jones_(radio_host)_en.wikipedia.org_desktop_all-agents,Alexander_I_of_Russia_en.wikipedia.org_desktop_all-agents,Alexandre_Pato_en.wikipedia.org_desktop_all-agents,Alexis_Arquette_en.wikipedia.org_desktop_all-agents,Alexis_Ohanian_en.wikipedia.org_desktop_all-agents
1429.0,912.75,677.5,18.25,660.75,953.5,860.5,479.25,595.25,676.5,1330.75,246.25,881.5,837.5,2073.0,8.0,1238.25,449.25,7094.0,1870.5,734.75,1523.25,99.25,2321.5,76.5,609.5,62.75,678.25,8372.0,506.75,301.5,357.5,156.25,182.25,5474.25,488.25,462.5,355.25,2701.25,434.0,22542.25,52.5,792.0,120.5,234.75,7431.25,570.75,215.25,2932.5,1007.5,1513.75,1618.5,2106.5,602.5,1631.25,466.75,823.25,3583.5,557.5,1663.5,3013.75,7728.5,3704.25,2123.5,279117.25,1237.25,1608.25,790.75,3205.0,1887.75,427.75,247.0,1323.0,2876.5,372.5,2035.75,4672.5,1223.75,3098.5,8951.5,243.0,4707.75,3252.75,185.0,1165.0,2912.25,418.75,111.5,654.5,981.5,2704.75,6957.25,7533.25,760.5,197.0,1958.75,568.0,605.5,135994.75,209.0
1540.0,933.5,876.0,18.5,741.5,1054.0,957.0,528.5,615.5,703.0,1352.5,250.5,898.0,820.0,2111.0,9.0,1299.5,465.5,7166.0,1951.0,816.5,1539.5,109.5,2361.0,74.0,685.0,59.5,707.5,9028.0,482.5,297.0,371.0,161.5,194.5,6166.5,501.5,490.0,360.5,2922.5,449.0,23417.5,55.0,764.0,117.0,231.5,8139.5,590.5,232.5,2967.0,1018.0,1508.5,1731.0,2232.0,625.0,1765.5,456.5,833.5,3862.0,568.0,1723.0,2825.5,13417.0,3739.5,2144.0,273685.5,1265.5,1576.5,842.5,3484.0,1917.5,481.5,266.0,1355.0,2839.0,391.0,2061.5,4773.0,1231.5,3243.0,9688.0,254.0,5004.5,4006.5,178.0,1096.0,2991.5,447.5,123.0,841.0,995.0,2943.5,6871.5,8201.5,801.0,200.0,2152.5,585.0,602.0,180825.5,239.0
1651.0,954.25,1074.5,18.75,822.25,1154.5,1053.5,577.75,635.75,729.5,1374.25,254.75,914.5,802.5,2149.0,10.0,1360.75,481.75,7238.0,2031.5,898.25,1555.75,119.75,2400.5,71.5,760.5,56.25,736.75,9684.0,458.25,292.5,384.5,166.75,206.75,6858.75,514.75,517.5,365.75,3143.75,464.0,24292.75,57.5,736.0,113.5,228.25,8847.75,610.25,249.75,3001.5,1028.5,1503.25,1843.5,2357.5,647.5,1899.75,446.25,843.75,4140.5,578.5,1782.5,2637.25,19105.5,3774.75,2164.5,268253.75,1293.75,1544.75,894.25,3763.0,1947.25,535.25,285.0,1387.0,2801.5,409.5,2087.25,4873.5,1239.25,3387.5,10424.5,265.0,5301.25,4760.25,171.0,1027.0,3070.75,476.25,134.5,1027.5,1008.5,3182.25,6785.75,8869.75,841.5,203.0,2346.25,602.0,598.5,225656.25,269.0
1762.0,975.0,1273.0,19.0,903.0,1255.0,1150.0,627.0,656.0,756.0,1396.0,259.0,931.0,785.0,2187.0,11.0,1422.0,498.0,7310.0,2112.0,980.0,1572.0,130.0,2440.0,69.0,836.0,53.0,766.0,10340.0,434.0,288.0,398.0,172.0,219.0,7551.0,528.0,545.0,371.0,3365.0,479.0,25168.0,60.0,708.0,110.0,225.0,9556.0,630.0,267.0,3036.0,1039.0,1498.0,1956.0,2483.0,670.0,2034.0,436.0,854.0,4419.0,589.0,1842.0,2449.0,24794.0,3810.0,2185.0,262822.0,1322.0,1513.0,946.0,4042.0,1977.0,589.0,304.0,1419.0,2764.0,428.0,2113.0,4974.0,1247.0,3532.0,11161.0,276.0,5598.0,5514.0,164.0,958.0,3150.0,505.0,146.0,1214.0,1022.0,3421.0,6700.0,9538.0,882.0,206.0,2540.0,619.0,595.0,270487.0,299.0
1752.5,990.75,1262.0,19.0,894.75,1243.5,1124.5,631.25,655.5,750.5,1384.75,254.25,984.0,782.0,2065.75,12.5,1402.5,575.25,6771.25,2087.25,965.0,1587.25,140.25,2373.25,78.75,818.25,51.75,847.25,9812.25,389.25,289.5,400.25,172.75,236.0,7209.75,557.75,546.25,379.75,3314.25,487.0,25324.5,68.5,644.0,136.75,230.0,9070.5,670.75,305.75,2927.75,971.75,1509.25,1920.0,2478.0,667.25,2019.5,432.0,915.25,4383.5,570.0,1778.5,2414.25,20423.75,3922.0,2191.0,261133.0,1350.0,1483.75,1004.25,3998.25,2017.0,615.75,314.25,1450.25,2770.5,422.75,2168.75,5402.75,1231.0,3410.5,11172.75,269.25,5618.25,5569.5,158.75,972.5,3108.0,505.25,148.0,1118.0,1003.25,3455.0,5939.25,9685.5,840.25,205.0,2572.75,607.75,717.25,221788.0,314.0
1743.0,1006.5,1251.0,19.0,886.5,1232.0,1099.0,635.5,655.0,745.0,1373.5,249.5,1037.0,779.0,1944.5,14.0,1383.0,652.5,6232.5,2062.5,950.0,1602.5,150.5,2306.5,88.5,800.5,50.5,928.5,9284.5,344.5,291.0,402.5,173.5,253.0,6868.5,587.5,547.5,388.5,3263.5,495.0,25481.0,77.0,580.0,163.5,235.0,8585.0,711.5,344.5,2819.5,904.5,1520.5,1884.0,2473.0,664.5,2005.0,428.0,976.5,4348.0,551.0,1715.0,2379.5,16053.5,4034.0,2197.0,259444.0,1378.0,1454.5,1062.5,3954.5,2057.0,642.5,324.5,1481.5,2777.0,417.5,2224.5,5831.5,1215.0,3289.0,11184.5,262.5,5638.5,5625.0,153.5,987.0,3066.0,505.5,150.0,1022.0,984.5,3489.0,5178.5,9833.0,798.5,204.0,2605.5,596.5,839.5,173089.0,329.0
1733.5,1022.25,1240.0,19.0,878.25,1220.5,1073.5,639.75,654.5,739.5,1362.25,244.75,1090.0,776.0,1823.25,15.5,1363.5,729.75,5693.75,2037.75,935.0,1617.75,160.75,2239.75,98.25,782.75,49.25,1009.75,8756.75,299.75,292.5,404.75,174.25,270.0,6527.25,617.25,548.75,397.25,3212.75,503.0,25637.5,85.5,516.0,190.25,240.0,8099.5,752.25,383.25,2711.25,837.25,1531.75,1848.0,2468.0,661.75,1990.5,424.0,1037.75,4312.5,532.0,1651.5,2344.75,11683.25,4146.0,2203.0,257755.0,1406.0,1425.25,1120.75,3910.75,2097.0,669.25,334.75,1512.75,2783.5,412.25,2280.25,6260.25,1199.0,3167.5,11196.25,255.75,5658.75,5680.5,148.25,1001.5,3024.0,505.75,152.0,926.0,965.75,3523.0,4417.75,9980.5,756.75,203.0,2638.25,585.25,961.75,124390.0,344.0
1724.0,1038.0,1229.0,19.0,870.0,1209.0,1048.0,644.0,654.0,734.0,1351.0,240.0,1143.0,773.0,1702.0,17.0,1344.0,807.0,5155.0,2013.0,920.0,1633.0,171.0,2173.0,108.0,765.0,48.0,1091.0,8229.0,255.0,294.0,407.0,175.0,287.0,6186.0,647.0,550.0,406.0,3162.0,511.0,25794.0,94.0,452.0,217.0,245.0,7614.0,793.0,422.0,2603.0,770.0,1543.0,1812.0,2463.0,659.0,1976.0,420.0,1099.0,4277.0,513.0,1588.0,2310.0,7313.0,4258.0,2209.0,256066.0,1434.0,1396.0,1179.0,3867.0,2137.0,696.0,345.0,1544.0,2790.0,407.0,2336.0,6689.0,1183.0,3046.0,11208.0,249.0,5679.0,5736.0,143.0,1016.0,2982.0,506.0,154.0,830.0,947.0,3557.0,3657.0,10128.0,715.0,202.0,2671.0,574.0,1084.0,75691.0,359.0
1741.5,1012.25,1235.5,17.5,880.25,1194.0,1049.0,641.5,670.75,752.25,1332.75,254.25,1158.25,762.5,1688.25,16.25,1382.75,808.25,5336.25,2187.0,967.75,1636.5,171.0,2158.5,101.5,722.5,47.25,1149.75,8989.25,253.0,289.25,423.75,179.25,276.25,5527.5,673.25,541.75,395.75,2972.5,501.5,25584.75,89.25,419.0,229.25,245.25,8165.5,754.75,387.75,2548.75,770.5,1480.25,1804.0,2410.75,654.5,2011.25,422.5,1027.5,4203.5,507.25,1544.75,2303.0,7282.0,4283.25,2245.0,254730.25,1420.75,1371.0,1418.25,3801.0,2117.25,906.25,338.0,1525.0,2804.5,395.25,2268.0,6331.0,1179.25,3085.5,11206.5,247.25,5757.0,5726.25,148.75,1010.5,2912.25,495.25,151.5,747.25,927.5,3530.0,3377.5,10104.25,731.0,212.5,2592.75,592.75,1013.75,68434.75,385.0
1759.0,986.5,1242.0,16.0,890.5,1179.0,1050.0,639.0,687.5,770.5,1314.5,268.5,1173.5,752.0,1674.5,15.5,1421.5,809.5,5517.5,2361.0,1015.5,1640.0,171.0,2144.0,95.0,680.0,46.5,1208.5,9749.5,251.0,284.5,440.5,183.5,265.5,4869.0,699.5,533.5,385.5,2783.0,492.0,25375.5,84.5,386.0,241.5,245.5,8717.0,716.5,353.5,2494.5,771.0,1417.5,1796.0,2358.5,650.0,2046.5,425.0,956.0,4130.0,501.5,1501.5,2296.0,7251.0,4308.5,2281.0,253394.5,1407.5,1346.0,1657.5,3735.0,2097.5,1116.5,331.0,1506.0,2819.0,383.5,2200.0,5973.0,1175.5,3125.0,11205.0,245.5,5835.0,5716.5,154.5,1005.0,2842.5,484.5,149.0,664.5,908.0,3503.0,3098.0,10080.5,747.0,223.0,2514.5,611.5,943.5,61178.5,411.0
1776.5,960.75,1248.5,14.5,900.75,1164.0,1051.0,636.5,704.25,788.75,1296.25,282.75,1188.75,741.5,1660.75,14.75,1460.25,810.75,5698.75,2535.0,1063.25,1643.5,171.0,2129.5,88.5,637.5,45.75,1267.25,10509.75,249.0,279.75,457.25,187.75,254.75,4210.5,725.75,525.25,375.25,2593.5,482.5,25166.25,79.75,353.0,253.75,245.75,9268.5,678.25,319.25,2440.25,771.5,1354.75,1788.0,2306.25,645.5,2081.75,427.5,884.5,4056.5,495.75,1458.25,2289.0,7220.0,4333.75,2317.0,252058.75,1394.25,1321.0,1896.75,3669.0,2077.75,1326.75,324.0,1487.0,2833.5,371.75,2132.0,5615.0,1171.75,3164.5,11203.5,243.75,5913.0,5706.75,160.25,999.5,2772.75,473.75,146.5,581.75,888.5,3476.0,2818.5,10056.75,763.0,233.5,2436.25,630.25,873.25,53922.25,437.0
1794.0,935.0,1255.0,13.0,911.0,1149.0,1052.0,634.0,721.0,807.0,1278.0,297.0,1204.0,731.0,1647.0,14.0,1499.0,812.0,5880.0,2709.0,1111.0,1647.0,171.0,2115.0,82.0,595.0,45.0,1326.0,11270.0,247.0,275.0,474.0,192.0,244.0,3552.0,752.0,517.0,365.0,2404.0,473.0,24957.0,75.0,320.0,266.0,246.0,9820.0,640.0,285.0,2386.0,772.0,1292.0,1780.0,2254.0,641.0,2117.0,430.0,813.0,3983.0,490.0,1415.0,2282.0,7189.0,4359.0,2353.0,250723.0,1381.0,1296.0,2136.0,3603.0,2058.0,1537.0,317.0,1468.0,2848.0,360.0,2064.0,5257.0,1168.0,3204.0,11202.0,242.0,5991.0,5697.0,166.0,994.0,2703.0,463.0,144.0,499.0,869.0,3449.0,2539.0,10033.0,779.0,244.0,2358.0,649.0,803.0,46666.0,463.0
1811.0,932.5,1221.25,15.25,892.75,1137.5,1049.0,645.25,719.25,794.25,1313.5,301.5,1209.5,724.25,1633.0,15.75,1433.75,759.0,5538.5,2754.0,1513.0,1667.25,159.75,2071.75,89.5,612.0,49.75,1291.25,11049.5,224.25,275.0,495.25,190.5,236.5,3395.5,712.5,524.0,358.25,2332.5,456.0,23055.5,79.0,328.0,312.25,246.75,10062.0,653.5,272.0,2417.0,773.75,1281.25,1742.25,2201.5,622.75,2068.75,437.0,832.75,4048.5,503.75,1396.0,2284.0,6437.25,4747.0,2310.5,250114.75,1368.5,1240.5,1864.5,3542.5,2075.25,1846.5,311.5,1466.0,2881.5,360.25,2113.5,5588.75,1149.25,3072.25,11221.75,241.25,5887.75,5597.75,150.5,977.0,2736.25,476.5,169.75,521.5,896.0,3400.75,2421.5,9963.75,761.75,236.0,2270.0,626.0,1132.5,40681.75,444.0
1828.0,930.0,1187.5,17.5,874.5,1126.0,1046.0,656.5,717.5,781.5,1349.0,306.0,1215.0,717.5,1619.0,17.5,1368.5,706.0,5197.0,2799.0,1915.0,1687.5,148.5,2028.5,97.0,629.0,54.5,1256.5,10829.0,201.5,275.0,516.5,189.0,229.0,3239.0,673.0,531.0,351.5,2261.0,439.0,21154.0,83.0,336.0,358.5,247.5,10304.0,667.0,259.0,2448.0,775.5,1270.5,1704.5,2149.0,604.5,2020.5,444.0,852.5,4114.0,517.5,1377.0,2286.0,5685.5,5135.0,2268.0,249506.5,1356.0,1185.0,1593.0,3482.0,2092.5,2156.0,306.0,1464.0,2915.0,360.5,2163.0,5920.5,1130.5,2940.5,11241.5,240.5,5784.5,5498.5,135.0,960.0,2769.5,490.0,195.5,544.0,923.0,3352.5,2304.0,9894.5,744.5,228.0,2182.0,603.0,1462.0,34697.5,425.0
1845.0,927.5,1153.75,19.75,856.25,1114.5,1043.0,667.75,715.75,768.75,1384.5,310.5,1220.5,710.75,1605.0,19.25,1303.25,653.0,4855.5,2844.0,2317.0,1707.75,137.25,1985.25,104.5,646.0,59.25,1221.75,10608.5,178.75,275.0,537.75,187.5,221.5,3082.5,633.5,538.0,344.75,2189.5,422.0,19252.5,87.0,344.0,404.75,248.25,10546.0,680.5,246.0,2479.0,777.25,1259.75,1666.75,2096.5,586.25,1972.25,451.0,872.25,4179.5,531.25,1358.0,2288.0,4933.75,5523.0,2225.5,248898.25,1343.5,1129.5,1321.5,3421.5,2109.75,2465.5,300.5,1462.0,2948.5,360.75,2212.5,6252.25,1111.75,2808.75,11261.25,239.75,5681.25,5399.25,119.5,943.0,2802.75,503.5,221.25,566.5,950.0,3304.25,2186.5,9825.25,727.25,220.0,2094.0,580.0,1791.5,28713.25,406.0
1862.0,925.0,1120.0,22.0,838.0,1103.0,1040.0,679.0,714.0,756.0,1420.0,315.0,1226.0,704.0,1591.0,21.0,1238.0,600.0,4514.0,2889.0,2719.0,1728.0,126.0,1942.0,112.0,663.0,64.0,1187.0,10388.0,156.0,275.0,559.0,186.0,214.0,2926.0,594.0,545.0,338.0,2118.0,405.0,17351.0,91.0,352.0,451.0,249.0,10788.0,694.0,233.0,2510.0,779.0,1249.0,1629.0,2044.0,568.0,1924.0,458.0,892.0,4245.0,545.0,1339.0,2290.0,4182.0,5911.0,2183.0,248290.0,1331.0,1074.0,1050.0,3361.0,2127.0,2775.0,295.0,1460.0,2982.0,361.0,2262.0,6584.0,1093.0,2677.0,11281.0,239.0,5578.0,5300.0,104.0,926.0,2836.0,517.0,247.0,589.0,977.0,3256.0,2069.0,9756.0,710.0,212.0,2006.0,557.0,2121.0,22729.0,387.0
1783.5,888.25,1090.0,19.5,795.75,1066.75,985.75,630.5,721.5,754.0,1375.5,301.0,1132.25,720.25,1537.0,22.75,1184.75,567.75,4321.75,2677.0,2324.25,1713.75,124.25,1989.75,108.5,623.5,60.5,1129.25,10199.5,143.75,289.0,534.0,183.25,218.25,2800.0,579.5,524.75,330.0,2328.25,395.75,17154.25,81.5,333.75,404.75,240.5,10247.0,682.75,223.25,2405.0,794.5,1177.5,1604.75,2003.75,563.0,1909.25,445.0,873.5,4184.0,531.0,1335.5,2456.0,3940.0,5591.5,2206.75,249721.5,1352.75,1122.5,1057.25,3473.25,2107.0,2654.75,282.0,1462.75,2911.0,359.75,2265.0,6400.0,1086.5,2621.75,10980.75,228.75,5478.5,5169.5,107.25,928.0,2839.5,517.25,228.0,548.25,1020.25,3252.75,2053.5,9327.5,720.25,205.75,1949.75,551.25,2162.5,20589.25,362.0
1705.0,851.5,1060.0,17.0,753.5,1030.5,931.5,582.0,729.0,752.0,1331.0,287.0,1038.5,736.5,1483.0,24.5,1131.5,535.5,4129.5,2465.0,1929.5,1699.5,122.5,2037.5,105.0,584.0,57.0,1071.5,10011.0,131.5,303.0,509.0,180.5,222.5,2674.0,565.0,504.5,322.0,2538.5,386.5,16957.5,72.0,315.5,358.5,232.0,9706.0,671.5,213.5,2300.0,810.0,1106.0,1580.5,1963.5,558.0,1894.5,432.0,855.0,4123.0,517.0,1332.0,2622.0,3698.0,5272.0,2230.5,251153.0,1374.5,1171.0,1064.5,3585.5,2087.0,2534.5,269.0,1465.5,2840.0,358.5,2268.0,6216.0,1080.0,2566.5,10680.5,218.5,5379.0,5039.0,110.5,930.0,2843.0,517.5,209.0,507.5,1063.5,3249.5,2038.0,8899.0,730.5,199.5,1893.5,545.5,2204.0,18449.5,337.0
1626.5,814.75,1030.0,14.5,711.25,994.25,877.25,533.5,736.5,750.0,1286.5,273.0,944.75,752.75,1429.0,26.25,1078.25,503.25,3937.25,2253.0,1534.75,1685.25,120.75,2085.25,101.5,544.5,53.5,1013.75,9822.5,119.25,317.0,484.0,177.75,226.75,2548.0,550.5,484.25,314.0,2748.75,377.25,16760.75,62.5,297.25,312.25,223.5,9165.0,660.25,203.75,2195.0,825.5,1034.5,1556.25,1923.25,553.0,1879.75,419.0,836.5,4062.0,503.0,1328.5,2788.0,3456.0,4952.5,2254.25,252584.5,1396.25,1219.5,1071.75,3697.75,2067.0,2414.25,256.0,1468.25,2769.0,357.25,2271.0,6032.0,1073.5,2511.25,10380.25,208.25,5279.5,4908.5,113.75,932.0,2846.5,517.75,190.0,466.75,1106.75,3246.25,2022.5,8470.5,740.75,193.25,1837.25,539.75,2245.5,16309.75,312.0
1548.0,778.0,1000.0,12.0,669.0,958.0,823.0,485.0,744.0,748.0,1242.0,259.0,851.0,769.0,1375.0,28.0,1025.0,471.0,3745.0,2041.0,1140.0,1671.0,119.0,2133.0,98.0,505.0,50.0,956.0,9634.0,107.0,331.0,459.0,175.0,231.0,2422.0,536.0,464.0,306.0,2959.0,368.0,16564.0,53.0,279.0,266.0,215.0,8624.0,649.0,194.0,2090.0,841.0,963.0,1532.0,1883.0,548.0,1865.0,406.0,818.0,4001.0,489.0,1325.0,2954.0,3214.0,4633.0,2278.0,254016.0,1418.0,1268.0,1079.0,3810.0,2047.0,2294.0,243.0,1471.0,2698.0,356.0,2274.0,5848.0,1067.0,2456.0,10080.0,198.0,5180.0,4778.0,117.0,934.0,2850.0,518.0,171.0,426.0,1150.0,3243.0,2007.0,8042.0,751.0,187.0,1781.0,534.0,2287.0,14170.0,287.0
1513.0,710.0,839.25,14.5,621.75,909.75,780.0,460.75,685.75,701.5,1212.0,257.0,790.25,753.5,1288.25,23.0,984.75,441.5,3577.25,1930.5,1024.75,1627.0,105.25,2167.75,97.5,487.25,51.25,939.75,10403.5,101.25,309.75,492.5,174.75,213.25,2230.75,538.0,427.5,293.5,2773.5,347.5,16063.5,54.25,265.5,237.75,199.75,10338.75,606.0,178.75,2075.0,804.0,946.75,1462.75,1810.5,526.25,1721.5,385.0,783.0,3806.0,495.75,1395.25,2773.25,3114.0,4427.0,2268.5,262023.25,1385.75,1175.25,1103.5,3530.5,2036.5,2007.25,221.5,1482.5,2708.5,366.25,2323.5,5618.25,1046.25,2353.75,9448.75,207.75,5188.25,4100.25,120.25,1020.5,2810.0,498.0,152.25,426.5,1097.25,3100.75,1968.25,7558.0,729.0,188.25,1653.75,517.75,1955.0,12659.0,262.25
1478.0,642.0,678.5,17.0,574.5,861.5,737.0,436.5,627.5,655.0,1182.0,255.0,729.5,738.0,1201.5,18.0,944.5,412.0,3409.5,1820.0,909.5,1583.0,91.5,2202.5,97.0,469.5,52.5,923.5,11173.0,95.5,288.5,526.0,174.5,195.5,2039.5,540.0,391.0,281.0,2588.0,327.0,15563.0,55.5,252.0,209.5,184.5,12053.5,563.0,163.5,2060.0,767.0,930.5,1393.5,1738.0,504.5,1578.0,364.0,748.0,3611.0,502.5,1465.5,2592.5,3014.0,4221.0,2259.0,270030.5,1353.5,1082.5,1128.0,3251.0,2026.0,1720.5,200.0,1494.0,2719.0,376.5,2373.0,5388.5,1025.5,2251.5,8817.5,217.5,5196.5,3422.5,123.5,1107.0,2770.0,478.0,133.5,427.0,1044.5,2958.5,1929.5,7074.0,707.0,189.5,1526.5,501.5,1623.0,11148.0,237.5
1443.0,574.0,517.75,19.5,527.25,813.25,694.0,412.25,569.25,608.5,1152.0,253.0,668.75,722.5,1114.75,13.0,904.25,382.5,3241.75,1709.5,794.25,1539.0,77.75,2237.25,96.5,451.75,53.75,907.25,11942.5,89.75,267.25,559.5,174.25,177.75,1848.25,542.0,354.5,268.5,2402.5,306.5,15062.5,56.75,238.5,181.25,169.25,13768.25,520.0,148.25,2045.0,730.0,914.25,1324.25,1665.5,482.75,1434.5,343.0,713.0,3416.0,509.25,1535.75,2411.75,2914.0,4015.0,2249.5,278037.75,1321.25,989.75,1152.5,2971.5,2015.5,1433.75,178.5,1505.5,2729.5,386.75,2422.5,5158.75,1004.75,2149.25,8186.25,227.25,5204.75,2744.75,126.75,1193.5,2730.0,458.0,114.75,427.5,991.75,2816.25,1890.75,6590.0,685.0,190.75,1399.25,485.25,1291.0,9637.0,212.75
1408.0,506.0,357.0,22.0,480.0,765.0,651.0,388.0,511.0,562.0,1122.0,251.0,608.0,707.0,1028.0,8.0,864.0,353.0,3074.0,1599.0,679.0,1495.0,64.0,2272.0,96.0,434.0,55.0,891.0,12712.0,84.0,246.0,593.0,174.0,160.0,1657.0,544.0,318.0,256.0,2217.0,286.0,14562.0,58.0,225.0,153.0,154.0,15483.0,477.0,133.0,2030.0,693.0,898.0,1255.0,1593.0,461.0,1291.0,322.0,678.0,3221.0,516.0,1606.0,2231.0,2814.0,3809.0,2240.0,286045.0,1289.0,897.0,1177.0,2692.0,2005.0,1147.0,157.0,1517.0,2740.0,397.0,2472.0,4929.0,984.0,2047.0,7555.0,237.0,5213.0,2067.0,130.0,1280.0,2690.0,438.0,96.0,428.0,939.0,2674.0,1852.0,6106.0,663.0,192.0,1272.0,469.0,959.0,8126.0,188.0
